Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Procedure Type,Procedure Name,Application Type Code,Application Type,Application Data Type,Application Data,Application Average Persons Per Case,Number of Applications
2021.0,TUR,CHE,Türkiye,Switzerland,G,Government,R,Repeat,P,Persons,0.0,84.0
2021.0,TUR,UGA,Türkiye,Uganda,G,Government,N,New,P,Persons,0.0,13.0
2021.0,TUR,UKR,Türkiye,Ukraine,G,Government,N,New,P,Persons,0.0,9.0
2021.0,TUR,UKR,Türkiye,Ukraine,G,Government,J,Judiciary,P,Persons,0.0,5.0
2021.0,TUR,USA,Türkiye,United States of America,G,Government,A,Appeal,P,Persons,0.0,80.0
2021.0,TUR,USA,Türkiye,United States of America,G,Government,N,New,P,Persons,0.0,256.0
2021.0,TUR,USA,Türkiye,United States of America,G,Government,N,New,P,Persons,0.0,1244.0
2021.0,TUR,ZMB,Türkiye,Zambia,G,Government,N,New,P,Persons,0.0,24.0
2022.0,TUR,EGY,Türkiye,Egypt,U,UNHCR,N,New,P,Persons,0.0,9.0
2022.0,TUR,ARM,Türkiye,Armenia,G,Government,N,New,P,Persons,0.0,8.0
2022.0,TUR,AUS,Türkiye,Australia,G,Government,A,Appeal,P,Persons,0.0,10.0
2022.0,TUR,AUS,Türkiye,Australia,G,Government,N,New,P,Persons,0.0,130.0
2022.0,TUR,AUT,Türkiye,Austria,G,Government,N,New,P,Persons,0.0,5241.0
2022.0,TUR,BEL,Türkiye,Belgium,G,Government,N,New,P,Persons,0.0,1630.0
2022.0,TUR,BEL,Türkiye,Belgium,G,Government,A,Appeal,P,Persons,0.0,108.0
2022.0,TUR,BEL,Türkiye,Belgium,G,Government,R,Repeat,P,Persons,0.0,98.0
2022.0,TUR,BFA,Türkiye,Burkina Faso,G,Government,N,New,P,Persons,0.0,11.0
2022.0,TUR,BRA,Türkiye,Brazil,G,Government,N,New,P,Persons,0.0,34.0
2022.0,TUR,BIH,Türkiye,Bosnia and Herzegovina,G,Government,N,New,P,Persons,0.0,29.0
2022.0,TUR,BIH,Türkiye,Bosnia and Herzegovina,G,Government,J,Judiciary,P,Persons,0.0,7.0
2022.0,TUR,BGR,Türkiye,Bulgaria,G,Government,NR,New and repeat,P,Persons,0.0,40.0
2022.0,TUR,CAN,Türkiye,Canada,G,Government,A,Appeal,P,Persons,0.0,16.0
2022.0,TUR,CAN,Türkiye,Canada,G,Government,R,Repeat,P,Persons,0.0,12.0
2022.0,TUR,CAN,Türkiye,Canada,G,Government,N,New,P,Persons,0.0,9196.0
2022.0,TUR,CAN,Türkiye,Canada,G,Government,A,Appeal,P,Persons,0.0,5.0
2022.0,TUR,CMR,Türkiye,Cameroon,U,UNHCR,N,New,P,Persons,0.0,5.0
2022.0,TUR,CRI,Türkiye,Costa Rica,G,Government,N,New,P,Persons,0.0,5.0
2022.0,TUR,CYP,Türkiye,Cyprus,G,Government,N,New,P,Persons,0.0,153.0
2022.0,TUR,CYP,Türkiye,Cyprus,G,Government,A,Appeal,P,Persons,0.0,16.0
2022.0,TUR,CZE,Türkiye,Czechia,G,Government,N,New,P,Persons,0.0,221.0
2022.0,TUR,CZE,Türkiye,Czechia,G,Government,R,Repeat,P,Persons,0.0,15.0
2022.0,TUR,DNK,Türkiye,Denmark,G,Government,A,Appeal,P,Persons,0.0,5.0
2022.0,TUR,DNK,Türkiye,Denmark,G,Government,N,New,P,Persons,0.0,59.0
2022.0,TUR,EST,Türkiye,Estonia,G,Government,N,New,P,Persons,0.0,12.0
2022.0,TUR,FIN,Türkiye,Finland,G,Government,N,New,P,Persons,0.0,174.0
2022.0,TUR,FIN,Türkiye,Finland,G,Government,R,Repeat,P,Persons,0.0,15.0
2022.0,TUR,FRA,Türkiye,France,G,Government,A,Appeal,P,Persons,0.0,4566.0
2022.0,TUR,FRA,Türkiye,France,G,Government,N,New,P,Persons,0.0,8463.0
2022.0,TUR,FRA,Türkiye,France,G,Government,A,Appeal,P,Persons,0.0,774.0
2022.0,TUR,FRA,Türkiye,France,G,Government,R,Repeat,P,Persons,0.0,1241.0
2022.0,TUR,GBR,Türkiye,United Kingdom of Great Britain and Northern Ireland,G,Government,A,Appeal,C,Cases,0.0,66.0
2022.0,TUR,GBR,Türkiye,United Kingdom of Great Britain and Northern Ireland,G,Government,N,New,P,Persons,0.0,2008.0
2022.0,TUR,GBR,Türkiye,United Kingdom of Great Britain and Northern Ireland,G,Government,R,Repeat,P,Persons,0.0,21.0
2022.0,TUR,GEO,Türkiye,Georgia,G,Government,N,New,P,Persons,0.0,203.0
2022.0,TUR,DEU,Türkiye,Germany,G,Government,N,New,P,Persons,0.0,23938.0
2022.0,TUR,DEU,Türkiye,Germany,G,Government,J,Judiciary,P,Persons,0.0,6899.0
2022.0,TUR,DEU,Türkiye,Germany,G,Government,R,Repeat,P,Persons,0.0,1116.0
2022.0,TUR,GRC,Türkiye,Greece,G,Government,A,Appeal,P,Persons,0.0,102.0
2022.0,TUR,GRC,Türkiye,Greece,G,Government,N,New,P,Persons,0.0,1387.0
2022.0,TUR,GRC,Türkiye,Greece,G,Government,R,Repeat,P,Persons,0.0,47.0
2022.0,TUR,HRV,Türkiye,Croatia,G,Government,N,New,P,Persons,0.0,197.0
2022.0,TUR,HRV,Türkiye,Croatia,G,Government,A,Appeal,P,Persons,0.0,11.0
2022.0,TUR,ISL,Türkiye,Iceland,G,Government,N,New,P,Persons,0.0,16.0
2022.0,TUR,IRL,Türkiye,Ireland,G,Government,A,Appeal,P,Persons,0.0,5.0
2022.0,TUR,IRL,Türkiye,Ireland,G,Government,N,New,P,Persons,0.0,43.0
2022.0,TUR,IRQ,Türkiye,Iraq,U,UNHCR,N,New,P,Persons,0.0,18.0
2022.0,TUR,ISR,Türkiye,Israel,G,Government,N,New,P,Persons,0.0,159.0
2022.0,TUR,ITA,Türkiye,Italy,G,Government,N,New,P,Persons,0.0,1170.0
2022.0,TUR,JPN,Türkiye,Japan,G,Government,A,Appeal,P,Persons,0.0,413.0
2022.0,TUR,JPN,Türkiye,Japan,G,Government,N,New,P,Persons,0.0,445.0
2022.0,TUR,KGZ,Türkiye,Kyrgyzstan,G,Government,N,New,P,Persons,0.0,44.0
2022.0,TUR,KOR,Türkiye,Republic of Korea,G,Government,A,Appeal,P,Persons,0.0,139.0
2022.0,TUR,KOR,Türkiye,Republic of Korea,G,Government,N,New,P,Persons,0.0,1188.0
2022.0,TUR,LBY,Türkiye,Libya,U,UNHCR,N,New,P,Persons,0.0,5.0
2022.0,TUR,LBN,Türkiye,Lebanon,U,UNHCR,N,New,P,Persons,0.0,16.0
2022.0,TUR,LTU,Türkiye,Lithuania,G,Government,N,New,P,Persons,0.0,5.0
2022.0,TUR,LUX,Türkiye,Luxembourg,G,Government,N,New,P,Persons,0.0,83.0
2022.0,TUR,LUX,Türkiye,Luxembourg,G,Government,R,Repeat,P,Persons,0.0,11.0
2022.0,TUR,LVA,Türkiye,Latvia,G,Government,N,New,P,Persons,0.0,5.0
2022.0,TUR,MKD,Türkiye,North Macedonia,G,Government,N,New,P,Persons,0.0,8.0
2022.0,TUR,MDA,Türkiye,Republic of Moldova,G,Government,N,New,P,Persons,0.0,22.0
2022.0,TUR,MEX,Türkiye,Mexico,G,Government,N,New,P,Persons,0.0,11.0
2022.0,TUR,MWI,Türkiye,Malawi,G,Government,N,New,P,Persons,0.0,11.0
2022.0,TUR,MNE,Türkiye,Montenegro,G,Government,N,New,P,Persons,0.0,6.0
2022.0,TUR,MAR,Türkiye,Morocco,U,UNHCR,N,New,P,Persons,0.0,5.0
2022.0,TUR,MLT,Türkiye,Malta,G,Government,N,New,P,Persons,0.0,6.0
2022.0,TUR,NLD,Türkiye,Netherlands (Kingdom of the),G,Government,N,New,P,Persons,0.0,2683.0
2022.0,TUR,NLD,Türkiye,Netherlands (Kingdom of the),G,Government,R,Repeat,P,Persons,0.0,24.0
2022.0,TUR,NGA,Türkiye,Nigeria,G,Government,N,New,P,Persons,0.0,23.0
2022.0,TUR,NOR,Türkiye,Norway,G,Government,A,Appeal,P,Persons,0.0,5.0
2022.0,TUR,NOR,Türkiye,Norway,G,Government,N,New,P,Persons,0.0,233.0
2022.0,TUR,POL,Türkiye,Poland,G,Government,R,Repeat,P,Persons,0.0,10.0
2022.0,TUR,POL,Türkiye,Poland,G,Government,N,New,P,Persons,0.0,91.0
2022.0,TUR,PRT,Türkiye,Portugal,G,Government,N,New,P,Persons,0.0,20.0
2022.0,TUR,ROU,Türkiye,Romania,G,Government,N,New,P,Persons,0.0,511.0
2022.0,TUR,ROU,Türkiye,Romania,G,Government,R,Repeat,P,Persons,0.0,5.0
2022.0,TUR,ESP,Türkiye,Spain,G,Government,N,New,P,Persons,0.0,230.0
2022.0,TUR,SRB,Türkiye,Serbia,G,Government,N,New,P,Persons,0.0,26.0
2022.0,TUR,VNM,Türkiye,Viet Nam,U,UNHCR,N,New,P,Persons,0.0,5.0
2022.0,TUR,SVK,Türkiye,Slovakia,G,Government,N,New,P,Persons,0.0,75.0
2022.0,TUR,SVN,Türkiye,Slovenia,G,Government,N,New,P,Persons,0.0,199.0
2022.0,TUR,SWE,Türkiye,Sweden,G,Government,A,Appeal,P,Persons,0.0,193.0
2022.0,TUR,SWE,Türkiye,Sweden,G,Government,N,New,P,Persons,0.0,434.0
2022.0,TUR,SWE,Türkiye,Sweden,G,Government,R,Repeat,P,Persons,0.0,35.0
2022.0,TUR,CHE,Türkiye,Switzerland,G,Government,N,New,P,Persons,0.0,4681.0
2022.0,TUR,CHE,Türkiye,Switzerland,G,Government,R,Repeat,P,Persons,0.0,110.0
2022.0,TUR,SYR,Türkiye,Syrian Arab Republic,U,UNHCR,N,New,P,Persons,0.0,5.0
2022.0,TUR,UGA,Türkiye,Uganda,G,Government,N,New,P,Persons,0.0,7.0
2022.0,TUR,USA,Türkiye,United States of America,G,Government,A,Appeal,P,Persons,0.0,118.0
2022.0,TUR,USA,Türkiye,United States of America,G,Government,N,New,P,Persons,0.0,3259.0
2022.0,TUR,USA,Türkiye,United States of America,G,Government,N,New,P,Persons,0.0,2866.0
2023.0,TUR,DZA,Türkiye,Algeria,U,UNHCR,N,New,P,Persons,0.0,5.0
2023.0,TUR,EGY,Türkiye,Egypt,U,UNHCR,N,New,P,Persons,0.0,9.0
2023.0,TUR,ARM,Türkiye,Armenia,G,Government,N,New,P,Persons,0.0,19.0
2023.0,TUR,AUS,Türkiye,Australia,G,Government,N,New,P,Persons,0.0,267.0
2023.0,TUR,AUT,Türkiye,Austria,G,Government,N,New,P,Persons,0.0,7769.0
2023.0,TUR,BEL,Türkiye,Belgium,G,Government,N,New,P,Persons,0.0,2402.0
2023.0,TUR,BEL,Türkiye,Belgium,G,Government,A,Appeal,P,Persons,0.0,332.0
2023.0,TUR,BEL,Türkiye,Belgium,G,Government,R,Repeat,P,Persons,0.0,168.0
2023.0,TUR,BEN,Türkiye,Benin,G,Government,N,New,P,Persons,0.0,5.0
2023.0,TUR,BLR,Türkiye,Belarus,G,Government,N,New,P,Persons,0.0,6.0
2023.0,TUR,BRA,Türkiye,Brazil,G,Government,N,New,P,Persons,0.0,54.0
2023.0,TUR,BIH,Türkiye,Bosnia and Herzegovina,G,Government,N,New,P,Persons,0.0,25.0
2023.0,TUR,BGR,Türkiye,Bulgaria,G,Government,NR,New and repeat,P,Persons,0.0,29.0
2023.0,TUR,CAN,Türkiye,Canada,G,Government,A,Appeal,P,Persons,0.0,63.0
2023.0,TUR,CAN,Türkiye,Canada,G,Government,N,New,P,Persons,0.0,5.0
2023.0,TUR,CAN,Türkiye,Canada,G,Government,R,Repeat,P,Persons,0.0,12.0
2023.0,TUR,CAN,Türkiye,Canada,G,Government,N,New,P,Persons,0.0,6578.0
2023.0,TUR,CAN,Türkiye,Canada,G,Government,A,Appeal,P,Persons,0.0,5.0
2023.0,TUR,CMR,Türkiye,Cameroon,U,UNHCR,N,New,P,Persons,0.0,5.0
2023.0,TUR,COL,Türkiye,Colombia,G,Government,N,New,P,Persons,0.0,5.0
2023.0,TUR,CYP,Türkiye,Cyprus,G,Government,N,New,P,Persons,0.0,63.0
2023.0,TUR,CYP,Türkiye,Cyprus,G,Government,A,Appeal,P,Persons,0.0,19.0
2023.0,TUR,CZE,Türkiye,Czechia,G,Government,N,New,P,Persons,0.0,187.0
2023.0,TUR,CZE,Türkiye,Czechia,G,Government,A,Appeal,P,Persons,0.0,98.0
2023.0,TUR,CZE,Türkiye,Czechia,G,Government,R,Repeat,P,Persons,0.0,26.0
2023.0,TUR,DNK,Türkiye,Denmark,G,Government,A,Appeal,P,Persons,0.0,5.0
2023.0,TUR,DNK,Türkiye,Denmark,G,Government,N,New,P,Persons,0.0,58.0
2023.0,TUR,EST,Türkiye,Estonia,G,Government,N,New,P,Persons,0.0,9.0
2023.0,TUR,FIN,Türkiye,Finland,G,Government,N,New,P,Persons,0.0,326.0
2023.0,TUR,FIN,Türkiye,Finland,G,Government,R,Repeat,P,Persons,0.0,9.0
2023.0,TUR,FRA,Türkiye,France,G,Government,N,New,P,Persons,0.0,8457.0
2023.0,TUR,FRA,Türkiye,France,G,Government,RA,Repeat/reopened,P,Persons,0.0,2331.0
2023.0,TUR,GBR,Türkiye,United Kingdom of Great Britain and Northern Ireland,G,Government,A,Appeal,C,Cases,0.0,17.0
2023.0,TUR,GBR,Türkiye,United Kingdom of Great Britain and Northern Ireland,G,Government,N,New,P,Persons,0.0,4255.0
2023.0,TUR,GBR,Türkiye,United Kingdom of Great Britain and Northern Ireland,G,Government,R,Repeat,P,Persons,0.0,97.0
2023.0,TUR,GEO,Türkiye,Georgia,G,Government,N,New,P,Persons,0.0,156.0
2023.0,TUR,DEU,Türkiye,Germany,G,Government,N,New,P,Persons,0.0,61181.0
2023.0,TUR,DEU,Türkiye,Germany,G,Government,A,Appeal,P,Persons,0.0,18134.0
2023.0,TUR,DEU,Türkiye,Germany,G,Government,R,Repeat,P,Persons,0.0,1443.0
2023.0,TUR,GRC,Türkiye,Greece,G,Government,A,Appeal,P,Persons,0.0,92.0
2023.0,TUR,GRC,Türkiye,Greece,G,Government,N,New,P,Persons,0.0,2650.0
2023.0,TUR,GRC,Türkiye,Greece,G,Government,R,Repeat,P,Persons,0.0,64.0
2023.0,TUR,HRV,Türkiye,Croatia,G,Government,N,New,P,Persons,0.0,178.0
2023.0,TUR,HRV,Türkiye,Croatia,G,Government,A,Appeal,P,Persons,0.0,12.0
2023.0,TUR,ISL,Türkiye,Iceland,G,Government,A,Appeal,P,Persons,0.0,13.0
2023.0,TUR,ISL,Türkiye,Iceland,G,Government,N,New,P,Persons,0.0,36.0
2023.0,TUR,IRL,Türkiye,Ireland,G,Government,A,Appeal,P,Persons,0.0,10.0
2023.0,TUR,IRL,Türkiye,Ireland,G,Government,N,New,P,Persons,0.0,29.0
2023.0,TUR,ISR,Türkiye,Israel,G,Government,N,New,P,Persons,0.0,256.0
2023.0,TUR,ITA,Türkiye,Italy,G,Government,N,New,P,Persons,0.0,1416.0
2023.0,TUR,ITA,Türkiye,Italy,G,Government,R,Repeat,P,Persons,0.0,20.0
2023.0,TUR,JPN,Türkiye,Japan,G,Government,A,Appeal,P,Persons,0.0,1208.0
2023.0,TUR,JPN,Türkiye,Japan,G,Government,N,New,P,Persons,0.0,2406.0
2023.0,TUR,KEN,Türkiye,Kenya,G,Government,N,New,P,Persons,0.0,12.0
2023.0,TUR,KGZ,Türkiye,Kyrgyzstan,G,Government,N,New,P,Persons,0.0,5.0
2023.0,TUR,KOR,Türkiye,Republic of Korea,G,Government,A,Appeal,P,Persons,0.0,535.0
2023.0,TUR,KOR,Türkiye,Republic of Korea,G,Government,N,New,P,Persons,0.0,564.0
2023.0,TUR,LBY,Türkiye,Libya,U,UNHCR,N,New,P,Persons,0.0,6.0
2023.0,TUR,LIE,Türkiye,Liechtenstein,G,Government,N,New,P,Persons,0.0,5.0
2023.0,TUR,LTU,Türkiye,Lithuania,G,Government,N,New,P,Persons,0.0,5.0
2023.0,TUR,LUX,Türkiye,Luxembourg,G,Government,N,New,P,Persons,0.0,75.0
2023.0,TUR,LVA,Türkiye,Latvia,G,Government,N,New,P,Persons,0.0,6.0
2023.0,TUR,MKD,Türkiye,North Macedonia,G,Government,N,New,P,Persons,0.0,12.0
2023.0,TUR,MDA,Türkiye,Republic of Moldova,G,Government,N,New,P,Persons,0.0,20.0
2023.0,TUR,MEX,Türkiye,Mexico,G,Government,N,New,P,Persons,0.0,16.0
2023.0,TUR,MNE,Türkiye,Montenegro,G,Government,N,New,P,Persons,0.0,10.0
2023.0,TUR,MLT,Türkiye,Malta,G,Government,N,New,P,Persons,0.0,5.0
2023.0,TUR,NLD,Türkiye,Netherlands (Kingdom of the),G,Government,N,New,P,Persons,0.0,2862.0
2023.0,TUR,NLD,Türkiye,Netherlands (Kingdom of the),G,Government,R,Repeat,P,Persons,0.0,32.0
2023.0,TUR,NOR,Türkiye,Norway,G,Government,A,Appeal,P,Persons,0.0,40.0
2023.0,TUR,NOR,Türkiye,Norway,G,Government,N,New,P,Persons,0.0,532.0
2023.0,TUR,NZL,Türkiye,New Zealand,G,Government,A,Appeal,P,Persons,0.0,5.0
2023.0,TUR,NZL,Türkiye,New Zealand,G,Government,N,New,P,Persons,0.0,14.0
2023.0,TUR,PER,Türkiye,Peru,G,Government,N,New,P,Persons,0.0,7.0
2023.0,TUR,PHL,Türkiye,Philippines,U,UNHCR,N,New,P,Persons,0.0,6.0
2023.0,TUR,POL,Türkiye,Poland,G,Government,R,Repeat,P,Persons,0.0,16.0
2023.0,TUR,POL,Türkiye,Poland,G,Government,A,Appeal,P,Persons,0.0,21.0
2023.0,TUR,POL,Türkiye,Poland,G,Government,N,New,P,Persons,0.0,232.0
2023.0,TUR,PRT,Türkiye,Portugal,G,Government,N,New,P,Persons,0.0,15.0
2023.0,TUR,ROU,Türkiye,Romania,G,Government,N,New,P,Persons,0.0,106.0
2023.0,TUR,ROU,Türkiye,Romania,G,Government,R,Repeat,P,Persons,0.0,5.0
2023.0,TUR,RUS,Türkiye,Russian Federation,G,Government,N,New,P,Persons,0.0,5.0
2023.0,TUR,ESP,Türkiye,Spain,G,Government,N,New,P,Persons,0.0,59.0
2023.0,TUR,SRB,Türkiye,Serbia,G,Government,N,New,P,Persons,0.0,24.0
2023.0,TUR,SVK,Türkiye,Slovakia,G,Government,N,New,P,Persons,0.0,131.0
2023.0,TUR,SVK,Türkiye,Slovakia,G,Government,R,Repeat,P,Persons,0.0,8.0
2023.0,TUR,SVN,Türkiye,Slovenia,G,Government,N,New,P,Persons,0.0,26.0
2023.0,TUR,SWE,Türkiye,Sweden,G,Government,A,Appeal,P,Persons,0.0,394.0
2023.0,TUR,SWE,Türkiye,Sweden,G,Government,N,New,P,Persons,0.0,488.0
2023.0,TUR,SWE,Türkiye,Sweden,G,Government,R,Repeat,P,Persons,0.0,46.0
2023.0,TUR,CHE,Türkiye,Switzerland,G,Government,N,New,P,Persons,0.0,6636.0
2023.0,TUR,CHE,Türkiye,Switzerland,G,Government,R,Repeat,P,Persons,0.0,186.0
2023.0,TUR,UGA,Türkiye,Uganda,G,Government,N,New,P,Persons,0.0,11.0
2023.0,TUR,UKR,Türkiye,Ukraine,G,Government,N,New,P,Persons,0.0,5.0
2023.0,TUR,USA,Türkiye,United States of America,G,Government,A,Appeal,P,Persons,0.0,66.0
2023.0,TUR,USA,Türkiye,United States of America,G,Government,N,New,P,Persons,0.0,6626.0
2023.0,TUR,USA,Türkiye,United States of America,G,Government,N,New,P,Persons,0.0,8087.0
2023.0,TUR,ZMB,Türkiye,Zambia,G,Government,N,New,P,Persons,0.0,5.0
2024.0,TUR,DZA,Türkiye,Algeria,U,UNHCR,N,New,P,Persons,0.0,5.0
2024.0,TUR,ARG,Türkiye,Argentina,G,Government,N,New,P,Persons,0.0,11.0
2024.0,TUR,ARM,Türkiye,Armenia,G,Government,A,Appeal,P,Persons,0.0,13.0
2024.0,TUR,ARM,Türkiye,Armenia,G,Government,N,New,P,Persons,0.0,5.0
2024.0,TUR,AUS,Türkiye,Australia,G,Government,A,Appeal,P,Persons,0.0,21.0
2024.0,TUR,AUT,Türkiye,Austria,G,Government,N,New,P,Persons,0.0,981.0
2024.0,TUR,AUT,Türkiye,Austria,G,Government,R,Repeat,P,Persons,0.0,140.0
2024.0,TUR,BEL,Türkiye,Belgium,G,Government,A,Appeal,P,Persons,0.0,407.0
2024.0,TUR,BEL,Türkiye,Belgium,G,Government,R,Repeat,P,Persons,0.0,236.0
2024.0,TUR,BRA,Türkiye,Brazil,G,Government,N,New,P,Persons,0.0,40.0
2024.0,TUR,BIH,Türkiye,Bosnia and Herzegovina,G,Government,N,New,P,Persons,0.0,33.0
2024.0,TUR,BGR,Türkiye,Bulgaria,G,Government,NR,New and repeat,P,Persons,0.0,42.0
2024.0,TUR,CAN,Türkiye,Canada,G,Government,A,Appeal,P,Persons,0.0,264.0
2024.0,TUR,CAN,Türkiye,Canada,G,Government,N,New,P,Persons,0.0,2755.0
2024.0,TUR,CAF,Türkiye,Central African Republic,G,Government,N,New,P,Persons,0.0,5.0
2024.0,TUR,CYP,Türkiye,Cyprus,G,Government,N,New,P,Persons,0.0,37.0
2024.0,TUR,CYP,Türkiye,Cyprus,G,Government,A,Appeal,P,Persons,0.0,23.0
2024.0,TUR,CZE,Türkiye,Czechia,G,Government,N,New,P,Persons,0.0,53.0
2024.0,TUR,CZE,Türkiye,Czechia,G,Government,R,Repeat,P,Persons,0.0,46.0
2024.0,TUR,DNK,Türkiye,Denmark,G,Government,A,Appeal,P,Persons,0.0,20.0
2024.0,TUR,DNK,Türkiye,Denmark,G,Government,N,New,P,Persons,0.0,267.0
2024.0,TUR,EST,Türkiye,Estonia,G,Government,N,New,P,Persons,0.0,7.0
2024.0,TUR,FIN,Türkiye,Finland,G,Government,N,New,P,Persons,0.0,169.0
2024.0,TUR,FIN,Türkiye,Finland,G,Government,R,Repeat,P,Persons,0.0,21.0
2024.0,TUR,FRA,Türkiye,France,G,Government,A,Appeal,P,Persons,0.0,7499.0
2024.0,TUR,FRA,Türkiye,France,G,Government,N,New,P,Persons,0.0,5746.0
2024.0,TUR,FRA,Türkiye,France,G,Government,RA,Repeat/reopened,P,Persons,0.0,2677.0
2024.0,TUR,GBR,Türkiye,United Kingdom of Great Britain and Northern Ireland,G,Government,N,New,P,Persons,0.0,3019.0
2024.0,TUR,GBR,Türkiye,United Kingdom of Great Britain and Northern Ireland,G,Government,R,Repeat,P,Persons,0.0,56.0
2024.0,TUR,GEO,Türkiye,Georgia,G,Government,N,New,P,Persons,0.0,248.0
2024.0,TUR,DEU,Türkiye,Germany,G,Government,N,New,P,Persons,0.0,29177.0
2024.0,TUR,DEU,Türkiye,Germany,G,Government,A,Appeal,P,Persons,0.0,32447.0
2024.0,TUR,DEU,Türkiye,Germany,G,Government,R,Repeat,P,Persons,0.0,1879.0
2024.0,TUR,GHA,Türkiye,Ghana,G,Government,N,New,P,Persons,0.0,12.0
2024.0,TUR,GRC,Türkiye,Greece,G,Government,A,Appeal,P,Persons,0.0,132.0
2024.0,TUR,GRC,Türkiye,Greece,G,Government,N,New,P,Persons,0.0,4228.0
2024.0,TUR,GRC,Türkiye,Greece,G,Government,R,Repeat,P,Persons,0.0,46.0
2024.0,TUR,HRV,Türkiye,Croatia,G,Government,N,New,P,Persons,0.0,195.0
2024.0,TUR,HRV,Türkiye,Croatia,G,Government,A,Appeal,P,Persons,0.0,27.0
2024.0,TUR,ISL,Türkiye,Iceland,G,Government,A,Appeal,P,Persons,0.0,19.0
2024.0,TUR,ISL,Türkiye,Iceland,G,Government,N,New,P,Persons,0.0,18.0
2024.0,TUR,IRL,Türkiye,Ireland,G,Government,A,Appeal,P,Persons,0.0,15.0
2024.0,TUR,IRL,Türkiye,Ireland,G,Government,N,New,P,Persons,0.0,40.0
2024.0,TUR,ISR,Türkiye,Israel,G,Government,N,New,P,Persons,0.0,161.0
2024.0,TUR,ITA,Türkiye,Italy,G,Government,N,New,P,Persons,0.0,1297.0
2024.0,TUR,ITA,Türkiye,Italy,G,Government,R,Repeat,P,Persons,0.0,29.0
2024.0,TUR,JPN,Türkiye,Japan,G,Government,A,Appeal,P,Persons,0.0,665.0
2024.0,TUR,JPN,Türkiye,Japan,G,Government,N,New,P,Persons,0.0,1223.0
2024.0,TUR,KEN,Türkiye,Kenya,G,Government,N,New,P,Persons,0.0,5.0
2024.0,TUR,KGZ,Türkiye,Kyrgyzstan,G,Government,N,New,P,Persons,0.0,5.0
2024.0,TUR,KOR,Türkiye,Republic of Korea,G,Government,A,Appeal,P,Persons,0.0,324.0
2024.0,TUR,KOR,Türkiye,Republic of Korea,G,Government,N,New,P,Persons,0.0,785.0
2024.0,TUR,LIE,Türkiye,Liechtenstein,G,Government,N,New,P,Persons,0.0,5.0
2024.0,TUR,LTU,Türkiye,Lithuania,G,Government,N,New,P,Persons,0.0,8.0
2024.0,TUR,LUX,Türkiye,Luxembourg,G,Government,N,New,P,Persons,0.0,100.0
2024.0,TUR,LUX,Türkiye,Luxembourg,G,Government,R,Repeat,P,Persons,0.0,6.0
2024.0,TUR,LVA,Türkiye,Latvia,G,Government,A,Appeal,P,Persons,0.0,5.0
2024.0,TUR,LVA,Türkiye,Latvia,G,Government,N,New,P,Persons,0.0,5.0
2024.0,TUR,MKD,Türkiye,North Macedonia,G,Government,N,New,P,Persons,0.0,20.0
2024.0,TUR,MDA,Türkiye,Republic of Moldova,G,Government,N,New,P,Persons,0.0,22.0
2024.0,TUR,MDA,Türkiye,Republic of Moldova,G,Government,A,Appeal,P,Persons,0.0,5.0
2024.0,TUR,MEX,Türkiye,Mexico,G,Government,N,New,P,Persons,0.0,11.0
2024.0,TUR,MLI,Türkiye,Mali,G,Government,N,New,P,Persons,0.0,5.0
2024.0,TUR,MNE,Türkiye,Montenegro,G,Government,N,New,P,Persons,0.0,9.0
2024.0,TUR,MAR,Türkiye,Morocco,U,UNHCR,N,New,P,Persons,0.0,15.0
2024.0,TUR,NLD,Türkiye,Netherlands (Kingdom of the),G,Government,N,New,P,Persons,0.0,1868.0
2024.0,TUR,NLD,Türkiye,Netherlands (Kingdom of the),G,Government,R,Repeat,P,Persons,0.0,37.0
2024.0,TUR,NGA,Türkiye,Nigeria,G,Government,N,New,P,Persons,0.0,16.0
2024.0,TUR,NOR,Türkiye,Norway,G,Government,A,Appeal,P,Persons,0.0,155.0
2024.0,TUR,NOR,Türkiye,Norway,G,Government,N,New,P,Persons,0.0,264.0
2024.0,TUR,NZL,Türkiye,New Zealand,G,Government,N,New,P,Persons,0.0,22.0
2024.0,TUR,POL,Türkiye,Poland,G,Government,R,Repeat,P,Persons,0.0,24.0
2024.0,TUR,POL,Türkiye,Poland,G,Government,A,Appeal,P,Persons,0.0,16.0
2024.0,TUR,POL,Türkiye,Poland,G,Government,N,New,P,Persons,0.0,41.0
2024.0,TUR,PRT,Türkiye,Portugal,G,Government,N,New,P,Persons,0.0,13.0
2024.0,TUR,ROU,Türkiye,Romania,G,Government,N,New,P,Persons,0.0,77.0
2024.0,TUR,ROU,Türkiye,Romania,G,Government,A,Appeal,P,Persons,0.0,5.0
2024.0,TUR,ROU,Türkiye,Romania,G,Government,R,Repeat,P,Persons,0.0,5.0
2024.0,TUR,ZAF,Türkiye,South Africa,G,Government,NR,New and repeat,P,Persons,0.0,5.0
2024.0,TUR,RUS,Türkiye,Russian Federation,G,Government,N,New,P,Persons,0.0,5.0
2024.0,TUR,ESP,Türkiye,Spain,G,Government,N,New,P,Persons,0.0,50.0
2024.0,TUR,SRB,Türkiye,Serbia,G,Government,N,New,P,Persons,0.0,44.0
2024.0,TUR,SVK,Türkiye,Slovakia,G,Government,N,New,P,Persons,0.0,5.0
